temperature_min;temperature_max;wind_mean;wind_direction;gust_max;phenomenon;pressure_min;pressure_max;humidity_mean;uv_index_mean;moon;moon_direction;date;areal;city;fish;prob_min;prob_max
0,6,4,2,-1,7,2,0,0;20,17,15,9,10,10,8,5,7;0,1,2,2,2,2,3,4,4;штиль,ЮЗ,С,В,Ю,Ю,В,В,ЮВ;1,4,7,8,6,5,10,10,11;ясно,ясно,ясно,ясно,ясно,пасмурно,пасмурно.дождь,ясно,ясно;761,762,763,765,762,755,755,764,765;762,763,765,768,767,761,763,767,768;79,82,83,67,72,87,89,66,62;2,2,2,2,2,1,0,2,2;0,100,98,94,89,82,74,65,56;0,-1,-1,-1,-1,-1,-1,-1,-1;2020-10-01;Костромская область;Шарья;плотва;10,10,10,10,10,28,28,28,29;10,10,10,10,10,28,28,28,29
6,4,2,-1,7,2,0,0,1;17,15,9,10,10,8,5,7,9;1,2,2,2,2,3,4,4,4;ЮЗ,С,В,Ю,Ю,В,В,ЮВ,ЮВ;4,7,8,6,5,10,10,11,12;ясно,ясно,ясно,ясно,пасмурно,пасмурно.дождь,ясно,ясно,ясно;762,763,765,762,755,755,764,765,762;763,765,768,767,761,763,767,768,765;82,83,67,72,87,89,66,62,63;2,2,2,2,1,0,2,2,2;100,98,94,89,82,74,65,56,45;-1,-1,-1,-1,-1,-1,-1,-1,-1;2020-10-02;Костромская область;Шарья;плотва;10,10,10,10,28,28,28,29,29;10,10,10,10,28,28,28,29,29
0,6,4,2,-1,7,2,0,0;20,17,15,9,10,10,8,5,7;0,1,2,2,2,2,3,4,4;штиль,ЮЗ,С,В,Ю,Ю,В,В,ЮВ;1,4,7,8,6,5,10,10,11;ясно,ясно,ясно,ясно,ясно,пасмурно,пасмурно.дождь,ясно,ясно;761,762,763,765,762,755,755,764,765;762,763,765,768,767,761,763,767,768;79,82,83,67,72,87,89,66,62;2,2,2,2,2,1,0,2,2;0,100,98,94,89,82,74,65,56;0,-1,-1,-1,-1,-1,-1,-1,-1;2020-10-01;Костромская область;Шарья;красноперка;10,10,10,10,10,28,28,28,29;10,10,10,10,10,28,28,28,29
6,4,2,-1,7,2,0,0,1;17,15,9,10,10,8,5,7,9;1,2,2,2,2,3,4,4,4;ЮЗ,С,В,Ю,Ю,В,В,ЮВ,ЮВ;4,7,8,6,5,10,10,11,12;ясно,ясно,ясно,ясно,пасмурно,пасмурно.дождь,ясно,ясно,ясно;762,763,765,762,755,755,764,765,762;763,765,768,767,761,763,767,768,765;82,83,67,72,87,89,66,62,63;2,2,2,2,1,0,2,2,2;100,98,94,89,82,74,65,56,45;-1,-1,-1,-1,-1,-1,-1,-1,-1;2020-10-02;Костромская область;Шарья;красноперка;10,10,10,10,28,28,28,29,29;10,10,10,10,28,28,28,29,29
0,6,4,2,-1,7,2,0,0;20,17,15,9,10,10,8,5,7;0,1,2,2,2,2,3,4,4;штиль,ЮЗ,С,В,Ю,Ю,В,В,ЮВ;1,4,7,8,6,5,10,10,11;ясно,ясно,ясно,ясно,ясно,пасмурно,пасмурно.дождь,ясно,ясно;761,762,763,765,762,755,755,764,765;762,763,765,768,767,761,763,767,768;79,82,83,67,72,87,89,66,62;2,2,2,2,2,1,0,2,2;0,100,98,94,89,82,74,65,56;0,-1,-1,-1,-1,-1,-1,-1,-1;2020-10-01;Костромская область;Шарья;налим;17,17,17,17,17,47,47,47,53;17,17,17,17,17,47,47,47,53
6,4,2,-1,7,2,0,0,1;17,15,9,10,10,8,5,7,9;1,2,2,2,2,3,4,4,4;ЮЗ,С,В,Ю,Ю,В,В,ЮВ,ЮВ;4,7,8,6,5,10,10,11,12;ясно,ясно,ясно,ясно,пасмурно,пасмурно.дождь,ясно,ясно,ясно;762,763,765,762,755,755,764,765,762;763,765,768,767,761,763,767,768,765;82,83,67,72,87,89,66,62,63;2,2,2,2,1,0,2,2,2;100,98,94,89,82,74,65,56,45;-1,-1,-1,-1,-1,-1,-1,-1,-1;2020-10-02;Костромская область;Шарья;налим;17,17,17,17,47,47,47,53,53;17,17,17,17,47,47,47,53,53
0,6,4,2,-1,7,2,0,0;20,17,15,9,10,10,8,5,7;0,1,2,2,2,2,3,4,4;штиль,ЮЗ,С,В,Ю,Ю,В,В,ЮВ;1,4,7,8,6,5,10,10,11;ясно,ясно,ясно,ясно,ясно,пасмурно,пасмурно.дождь,ясно,ясно;761,762,763,765,762,755,755,764,765;762,763,765,768,767,761,763,767,768;79,82,83,67,72,87,89,66,62;2,2,2,2,2,1,0,2,2;0,100,98,94,89,82,74,65,56;0,-1,-1,-1,-1,-1,-1,-1,-1;2020-10-01;Костромская область;Шарья;густера;10,10,10,10,10,28,28,28,29;10,10,10,10,10,28,28,28,29
6,4,2,-1,7,2,0,0,1;17,15,9,10,10,8,5,7,9;1,2,2,2,2,3,4,4,4;ЮЗ,С,В,Ю,Ю,В,В,ЮВ,ЮВ;4,7,8,6,5,10,10,11,12;ясно,ясно,ясно,ясно,пасмурно,пасмурно.дождь,ясно,ясно,ясно;762,763,765,762,755,755,764,765,762;763,765,768,767,761,763,767,768,765;82,83,67,72,87,89,66,62,63;2,2,2,2,1,0,2,2,2;100,98,94,89,82,74,65,56,45;-1,-1,-1,-1,-1,-1,-1,-1,-1;2020-10-02;Костромская область;Шарья;густера;10,10,10,10,28,28,28,29,29;10,10,10,10,28,28,28,29,29
0,6,4,2,-1,7,2,0,0;20,17,15,9,10,10,8,5,7;0,1,2,2,2,2,3,4,4;штиль,ЮЗ,С,В,Ю,Ю,В,В,ЮВ;1,4,7,8,6,5,10,10,11;ясно,ясно,ясно,ясно,ясно,пасмурно,пасмурно.дождь,ясно,ясно;761,762,763,765,762,755,755,764,765;762,763,765,768,767,761,763,767,768;79,82,83,67,72,87,89,66,62;2,2,2,2,2,1,0,2,2;0,100,98,94,89,82,74,65,56;0,-1,-1,-1,-1,-1,-1,-1,-1;2020-10-01;Костромская область;Шарья;амур;10,10,10,10,10,28,28,28,29;10,10,10,10,10,28,28,28,29
6,4,2,-1,7,2,0,0,1;17,15,9,10,10,8,5,7,9;1,2,2,2,2,3,4,4,4;ЮЗ,С,В,Ю,Ю,В,В,ЮВ,ЮВ;4,7,8,6,5,10,10,11,12;ясно,ясно,ясно,ясно,пасмурно,пасмурно.дождь,ясно,ясно,ясно;762,763,765,762,755,755,764,765,762;763,765,768,767,761,763,767,768,765;82,83,67,72,87,89,66,62,63;2,2,2,2,1,0,2,2,2;100,98,94,89,82,74,65,56,45;-1,-1,-1,-1,-1,-1,-1,-1,-1;2020-10-02;Костромская область;Шарья;амур;10,10,10,10,28,28,28,29,29;10,10,10,10,28,28,28,29,29
0,6,4,2,-1,7,2,0,0;20,17,15,9,10,10,8,5,7;0,1,2,2,2,2,3,4,4;штиль,ЮЗ,С,В,Ю,Ю,В,В,ЮВ;1,4,7,8,6,5,10,10,11;ясно,ясно,ясно,ясно,ясно,пасмурно,пасмурно.дождь,ясно,ясно;761,762,763,765,762,755,755,764,765;762,763,765,768,767,761,763,767,768;79,82,83,67,72,87,89,66,62;2,2,2,2,2,1,0,2,2;0,100,98,94,89,82,74,65,56;0,-1,-1,-1,-1,-1,-1,-1,-1;2020-10-01;Костромская область;Шарья;ерш;10,10,10,10,10,28,28,28,29;10,10,10,10,10,28,28,28,29
6,4,2,-1,7,2,0,0,1;17,15,9,10,10,8,5,7,9;1,2,2,2,2,3,4,4,4;ЮЗ,С,В,Ю,Ю,В,В,ЮВ,ЮВ;4,7,8,6,5,10,10,11,12;ясно,ясно,ясно,ясно,пасмурно,пасмурно.дождь,ясно,ясно,ясно;762,763,765,762,755,755,764,765,762;763,765,768,767,761,763,767,768,765;82,83,67,72,87,89,66,62,63;2,2,2,2,1,0,2,2,2;100,98,94,89,82,74,65,56,45;-1,-1,-1,-1,-1,-1,-1,-1,-1;2020-10-02;Костромская область;Шарья;ерш;10,10,10,10,28,28,28,29,29;10,10,10,10,28,28,28,29,29
0,6,4,2,-1,7,2,0,0;20,17,15,9,10,10,8,5,7;0,1,2,2,2,2,3,4,4;штиль,ЮЗ,С,В,Ю,Ю,В,В,ЮВ;1,4,7,8,6,5,10,10,11;ясно,ясно,ясно,ясно,ясно,пасмурно,пасмурно.дождь,ясно,ясно;761,762,763,765,762,755,755,764,765;762,763,765,768,767,761,763,767,768;79,82,83,67,72,87,89,66,62;2,2,2,2,2,1,0,2,2;0,100,98,94,89,82,74,65,56;0,-1,-1,-1,-1,-1,-1,-1,-1;2020-10-01;Костромская область;Шарья;сазан;10,10,10,10,10,28,28,28,29;10,10,10,10,10,28,28,28,29
6,4,2,-1,7,2,0,0,1;17,15,9,10,10,8,5,7,9;1,2,2,2,2,3,4,4,4;ЮЗ,С,В,Ю,Ю,В,В,ЮВ,ЮВ;4,7,8,6,5,10,10,11,12;ясно,ясно,ясно,ясно,пасмурно,пасмурно.дождь,ясно,ясно,ясно;762,763,765,762,755,755,764,765,762;763,765,768,767,761,763,767,768,765;82,83,67,72,87,89,66,62,63;2,2,2,2,1,0,2,2,2;100,98,94,89,82,74,65,56,45;-1,-1,-1,-1,-1,-1,-1,-1,-1;2020-10-02;Костромская область;Шарья;сазан;10,10,10,10,28,28,28,29,29;10,10,10,10,28,28,28,29,29
0,6,4,2,-1,7,2,0,0;20,17,15,9,10,10,8,5,7;0,1,2,2,2,2,3,4,4;штиль,ЮЗ,С,В,Ю,Ю,В,В,ЮВ;1,4,7,8,6,5,10,10,11;ясно,ясно,ясно,ясно,ясно,пасмурно,пасмурно.дождь,ясно,ясно;761,762,763,765,762,755,755,764,765;762,763,765,768,767,761,763,767,768;79,82,83,67,72,87,89,66,62;2,2,2,2,2,1,0,2,2;0,100,98,94,89,82,74,65,56;0,-1,-1,-1,-1,-1,-1,-1,-1;2020-10-01;Костромская область;Шарья;подуст;10,10,10,10,10,28,28,28,29;10,10,10,10,10,28,28,28,29
6,4,2,-1,7,2,0,0,1;17,15,9,10,10,8,5,7,9;1,2,2,2,2,3,4,4,4;ЮЗ,С,В,Ю,Ю,В,В,ЮВ,ЮВ;4,7,8,6,5,10,10,11,12;ясно,ясно,ясно,ясно,пасмурно,пасмурно.дождь,ясно,ясно,ясно;762,763,765,762,755,755,764,765,762;763,765,768,767,761,763,767,768,765;82,83,67,72,87,89,66,62,63;2,2,2,2,1,0,2,2,2;100,98,94,89,82,74,65,56,45;-1,-1,-1,-1,-1,-1,-1,-1,-1;2020-10-02;Костромская область;Шарья;подуст;10,10,10,10,28,28,28,29,29;10,10,10,10,28,28,28,29,29
0,6,4,2,-1,7,2,0,0;20,17,15,9,10,10,8,5,7;0,1,2,2,2,2,3,4,4;штиль,ЮЗ,С,В,Ю,Ю,В,В,ЮВ;1,4,7,8,6,5,10,10,11;ясно,ясно,ясно,ясно,ясно,пасмурно,пасмурно.дождь,ясно,ясно;761,762,763,765,762,755,755,764,765;762,763,765,768,767,761,763,767,768;79,82,83,67,72,87,89,66,62;2,2,2,2,2,1,0,2,2;0,100,98,94,89,82,74,65,56;0,-1,-1,-1,-1,-1,-1,-1,-1;2020-10-01;Костромская область;Шарья;толстолобик;10,10,10,10,10,28,28,28,29;10,10,10,10,10,28,28,28,29
6,4,2,-1,7,2,0,0,1;17,15,9,10,10,8,5,7,9;1,2,2,2,2,3,4,4,4;ЮЗ,С,В,Ю,Ю,В,В,ЮВ,ЮВ;4,7,8,6,5,10,10,11,12;ясно,ясно,ясно,ясно,пасмурно,пасмурно.дождь,ясно,ясно,ясно;762,763,765,762,755,755,764,765,762;763,765,768,767,761,763,767,768,765;82,83,67,72,87,89,66,62,63;2,2,2,2,1,0,2,2,2;100,98,94,89,82,74,65,56,45;-1,-1,-1,-1,-1,-1,-1,-1,-1;2020-10-02;Костромская область;Шарья;толстолобик;10,10,10,10,28,28,28,29,29;10,10,10,10,28,28,28,29,29
0,6,4,2,-1,7,2,0,0;20,17,15,9,10,10,8,5,7;0,1,2,2,2,2,3,4,4;штиль,ЮЗ,С,В,Ю,Ю,В,В,ЮВ;1,4,7,8,6,5,10,10,11;ясно,ясно,ясно,ясно,ясно,пасмурно,пасмурно.дождь,ясно,ясно;761,762,763,765,762,755,755,764,765;762,763,765,768,767,761,763,767,768;79,82,83,67,72,87,89,66,62;2,2,2,2,2,1,0,2,2;0,100,98,94,89,82,74,65,56;0,-1,-1,-1,-1,-1,-1,-1,-1;2020-10-01;Костромская область;Шарья;вобла;10,10,10,10,10,28,28,28,29;10,10,10,10,10,28,28,28,29
6,4,2,-1,7,2,0,0,1;17,15,9,10,10,8,5,7,9;1,2,2,2,2,3,4,4,4;ЮЗ,С,В,Ю,Ю,В,В,ЮВ,ЮВ;4,7,8,6,5,10,10,11,12;ясно,ясно,ясно,ясно,пасмурно,пасмурно.дождь,ясно,ясно,ясно;762,763,765,762,755,755,764,765,762;763,765,768,767,761,763,767,768,765;82,83,67,72,87,89,66,62,63;2,2,2,2,1,0,2,2,2;100,98,94,89,82,74,65,56,45;-1,-1,-1,-1,-1,-1,-1,-1,-1;2020-10-02;Костромская область;Шарья;вобла;10,10,10,10,28,28,28,29,29;10,10,10,10,28,28,28,29,29
16,13,14,15,15,14,13,13,16;20,23,23,23,23,24,25,28,25;2,2,3,5,5,3,2,2,2;В,СВ,СВ,СВ,В,В,В,В,СЗ;9,6,8,13,13,9,8,7,6;пасмурно.гроза,ясно,ясно,ясно,ясно,ясно,ясно,ясно,малооблачно;756,761,763,764,763,760,760,761,764;761,763,764,765,764,763,761,763,767;80,77,69,50,49,54,58,59,77;3,4,4,4,4,5,4,4,4;100,98,94,89,82,74,65,56,45;-1,-1,-1,-1,-1,-1,-1,-1,-1;2020-10-01;Краснодарский край;Краснодар;щука;11,11,11,11,5,4,4,4,4;11,11,11,11,5,4,4,4,4
13,14,15,15,14,13,13,16,14;23,23,23,23,24,25,28,25,22;2,3,5,5,3,2,2,2,1;СВ,СВ,СВ,В,В,В,В,СЗ,С;6,8,13,13,9,8,7,6,9;ясно,ясно,ясно,ясно,ясно,ясно,ясно,малооблачно,облачно.небольшой дождь;761,763,764,763,760,760,761,764,767;763,764,765,764,763,761,763,767,767;77,69,50,49,54,58,59,77,80;4,4,4,4,5,4,4,4,0;98,94,89,82,74,65,56,45,35;-1,-1,-1,-1,-1,-1,-1,-1,-1;2020-10-02;Краснодарский край;Краснодар;щука;11,11,11,5,4,4,4,4,4;11,11,11,5,4,4,4,4,4
16,13,14,15,15,14,13,13,16;20,23,23,23,23,24,25,28,25;2,2,3,5,5,3,2,2,2;В,СВ,СВ,СВ,В,В,В,В,СЗ;9,6,8,13,13,9,8,7,6;пасмурно.гроза,ясно,ясно,ясно,ясно,ясно,ясно,ясно,малооблачно;756,761,763,764,763,760,760,761,764;761,763,764,765,764,763,761,763,767;80,77,69,50,49,54,58,59,77;3,4,4,4,4,5,4,4,4;100,98,94,89,82,74,65,56,45;-1,-1,-1,-1,-1,-1,-1,-1,-1;2020-10-01;Краснодарский край;Краснодар;судак;11,11,11,11,5,4,4,4,4;11,11,11,11,5,4,4,4,4
13,14,15,15,14,13,13,16,14;23,23,23,23,24,25,28,25,22;2,3,5,5,3,2,2,2,1;СВ,СВ,СВ,В,В,В,В,СЗ,С;6,8,13,13,9,8,7,6,9;ясно,ясно,ясно,ясно,ясно,ясно,ясно,малооблачно,облачно.небольшой дождь;761,763,764,763,760,760,761,764,767;763,764,765,764,763,761,763,767,767;77,69,50,49,54,58,59,77,80;4,4,4,4,5,4,4,4,0;98,94,89,82,74,65,56,45,35;-1,-1,-1,-1,-1,-1,-1,-1,-1;2020-10-02;Краснодарский край;Краснодар;судак;11,11,11,5,4,4,4,4,4;11,11,11,5,4,4,4,4,4
16,13,14,15,15,14,13,13,16;20,23,23,23,23,24,25,28,25;2,2,3,5,5,3,2,2,2;В,СВ,СВ,СВ,В,В,В,В,СЗ;9,6,8,13,13,9,8,7,6;пасмурно.гроза,ясно,ясно,ясно,ясно,ясно,ясно,ясно,малооблачно;756,761,763,764,763,760,760,761,764;761,763,764,765,764,763,761,763,767;80,77,69,50,49,54,58,59,77;3,4,4,4,4,5,4,4,4;100,98,94,89,82,74,65,56,45;-1,-1,-1,-1,-1,-1,-1,-1,-1;2020-10-01;Краснодарский край;Краснодар;окунь;11,11,11,11,5,4,4,4,4;11,11,11,11,5,4,4,4,4
13,14,15,15,14,13,13,16,14;23,23,23,23,24,25,28,25,22;2,3,5,5,3,2,2,2,1;СВ,СВ,СВ,В,В,В,В,СЗ,С;6,8,13,13,9,8,7,6,9;ясно,ясно,ясно,ясно,ясно,ясно,ясно,малооблачно,облачно.небольшой дождь;761,763,764,763,760,760,761,764,767;763,764,765,764,763,761,763,767,767;77,69,50,49,54,58,59,77,80;4,4,4,4,5,4,4,4,0;98,94,89,82,74,65,56,45,35;-1,-1,-1,-1,-1,-1,-1,-1,-1;2020-10-02;Краснодарский край;Краснодар;окунь;11,11,11,5,4,4,4,4,4;11,11,11,5,4,4,4,4,4
16,13,14,15,15,14,13,13,16;20,23,23,23,23,24,25,28,25;2,2,3,5,5,3,2,2,2;В,СВ,СВ,СВ,В,В,В,В,СЗ;9,6,8,13,13,9,8,7,6;пасмурно.гроза,ясно,ясно,ясно,ясно,ясно,ясно,ясно,малооблачно;756,761,763,764,763,760,760,761,764;761,763,764,765,764,763,761,763,767;80,77,69,50,49,54,58,59,77;3,4,4,4,4,5,4,4,4;100,98,94,89,82,74,65,56,45;-1,-1,-1,-1,-1,-1,-1,-1,-1;2020-10-01;Краснодарский край;Краснодар;берш;11,11,11,11,5,4,4,4,4;11,11,11,11,5,4,4,4,4
13,14,15,15,14,13,13,16,14;23,23,23,23,24,25,28,25,22;2,3,5,5,3,2,2,2,1;СВ,СВ,СВ,В,В,В,В,СЗ,С;6,8,13,13,9,8,7,6,9;ясно,ясно,ясно,ясно,ясно,ясно,ясно,малооблачно,облачно.небольшой дождь;761,763,764,763,760,760,761,764,767;763,764,765,764,763,761,763,767,767;77,69,50,49,54,58,59,77,80;4,4,4,4,5,4,4,4,0;98,94,89,82,74,65,56,45,35;-1,-1,-1,-1,-1,-1,-1,-1,-1;2020-10-02;Краснодарский край;Краснодар;берш;11,11,11,5,4,4,4,4,4;11,11,11,5,4,4,4,4,4
16,13,14,15,15,14,13,13,16;20,23,23,23,23,24,25,28,25;2,2,3,5,5,3,2,2,2;В,СВ,СВ,СВ,В,В,В,В,СЗ;9,6,8,13,13,9,8,7,6;пасмурно.гроза,ясно,ясно,ясно,ясно,ясно,ясно,ясно,малооблачно;756,761,763,764,763,760,760,761,764;761,763,764,765,764,763,761,763,767;80,77,69,50,49,54,58,59,77;3,4,4,4,4,5,4,4,4;100,98,94,89,82,74,65,56,45;-1,-1,-1,-1,-1,-1,-1,-1,-1;2020-10-01;Краснодарский край;Краснодар;речная форель;16,17,17,17,10,8,8,8,8;16,17,17,17,10,8,8,8,8
13,14,15,15,14,13,13,16,14;23,23,23,23,24,25,28,25,22;2,3,5,5,3,2,2,2,1;СВ,СВ,СВ,В,В,В,В,СЗ,С;6,8,13,13,9,8,7,6,9;ясно,ясно,ясно,ясно,ясно,ясно,ясно,малооблачно,облачно.небольшой дождь;761,763,764,763,760,760,761,764,767;763,764,765,764,763,761,763,767,767;77,69,50,49,54,58,59,77,80;4,4,4,4,5,4,4,4,0;98,94,89,82,74,65,56,45,35;-1,-1,-1,-1,-1,-1,-1,-1,-1;2020-10-02;Краснодарский край;Краснодар;речная форель;17,17,17,10,8,8,8,8,8;17,17,17,10,8,8,8,8,8
16,13,14,15,15,14,13,13,16;20,23,23,23,23,24,25,28,25;2,2,3,5,5,3,2,2,2;В,СВ,СВ,СВ,В,В,В,В,СЗ;9,6,8,13,13,9,8,7,6;пасмурно.гроза,ясно,ясно,ясно,ясно,ясно,ясно,ясно,малооблачно;756,761,763,764,763,760,760,761,764;761,763,764,765,764,763,761,763,767;80,77,69,50,49,54,58,59,77;3,4,4,4,4,5,4,4,4;100,98,94,89,82,74,65,56,45;-1,-1,-1,-1,-1,-1,-1,-1,-1;2020-10-01;Краснодарский край;Краснодар;озерная форель;11,11,11,11,5,4,4,4,4;11,11,11,11,5,4,4,4,4
13,14,15,15,14,13,13,16,14;23,23,23,23,24,25,28,25,22;2,3,5,5,3,2,2,2,1;СВ,СВ,СВ,В,В,В,В,СЗ,С;6,8,13,13,9,8,7,6,9;ясно,ясно,ясно,ясно,ясно,ясно,ясно,малооблачно,облачно.небольшой дождь;761,763,764,763,760,760,761,764,767;763,764,765,764,763,761,763,767,767;77,69,50,49,54,58,59,77,80;4,4,4,4,5,4,4,4,0;98,94,89,82,74,65,56,45,35;-1,-1,-1,-1,-1,-1,-1,-1,-1;2020-10-02;Краснодарский край;Краснодар;озерная форель;11,11,11,5,4,4,4,4,4;11,11,11,5,4,4,4,4,4
16,13,14,15,15,14,13,13,16;20,23,23,23,23,24,25,28,25;2,2,3,5,5,3,2,2,2;В,СВ,СВ,СВ,В,В,В,В,СЗ;9,6,8,13,13,9,8,7,6;пасмурно.гроза,ясно,ясно,ясно,ясно,ясно,ясно,ясно,малооблачно;756,761,763,764,763,760,760,761,764;761,763,764,765,764,763,761,763,767;80,77,69,50,49,54,58,59,77;3,4,4,4,4,5,4,4,4;100,98,94,89,82,74,65,56,45;-1,-1,-1,-1,-1,-1,-1,-1,-1;2020-10-01;Краснодарский край;Краснодар;елец;11,11,11,11,5,4,4,4,4;11,11,11,11,5,4,4,4,4
13,14,15,15,14,13,13,16,14;23,23,23,23,24,25,28,25,22;2,3,5,5,3,2,2,2,1;СВ,СВ,СВ,В,В,В,В,СЗ,С;6,8,13,13,9,8,7,6,9;ясно,ясно,ясно,ясно,ясно,ясно,ясно,малооблачно,облачно.небольшой дождь;761,763,764,763,760,760,761,764,767;763,764,765,764,763,761,763,767,767;77,69,50,49,54,58,59,77,80;4,4,4,4,5,4,4,4,0;98,94,89,82,74,65,56,45,35;-1,-1,-1,-1,-1,-1,-1,-1,-1;2020-10-02;Краснодарский край;Краснодар;елец;11,11,11,5,4,4,4,4,4;11,11,11,5,4,4,4,4,4
16,13,14,15,15,14,13,13,16;20,23,23,23,23,24,25,28,25;2,2,3,5,5,3,2,2,2;В,СВ,СВ,СВ,В,В,В,В,СЗ;9,6,8,13,13,9,8,7,6;пасмурно.гроза,ясно,ясно,ясно,ясно,ясно,ясно,ясно,малооблачно;756,761,763,764,763,760,760,761,764;761,763,764,765,764,763,761,763,767;80,77,69,50,49,54,58,59,77;3,4,4,4,4,5,4,4,4;100,98,94,89,82,74,65,56,45;-1,-1,-1,-1,-1,-1,-1,-1,-1;2020-10-01;Краснодарский край;Краснодар;чехонь;11,11,11,11,5,4,4,4,4;11,11,11,11,5,4,4,4,4
13,14,15,15,14,13,13,16,14;23,23,23,23,24,25,28,25,22;2,3,5,5,3,2,2,2,1;СВ,СВ,СВ,В,В,В,В,СЗ,С;6,8,13,13,9,8,7,6,9;ясно,ясно,ясно,ясно,ясно,ясно,ясно,малооблачно,облачно.небольшой дождь;761,763,764,763,760,760,761,764,767;763,764,765,764,763,761,763,767,767;77,69,50,49,54,58,59,77,80;4,4,4,4,5,4,4,4,0;98,94,89,82,74,65,56,45,35;-1,-1,-1,-1,-1,-1,-1,-1,-1;2020-10-02;Краснодарский край;Краснодар;чехонь;11,11,11,5,4,4,4,4,4;11,11,11,5,4,4,4,4,4
16,13,14,15,15,14,13,13,16;20,23,23,23,23,24,25,28,25;2,2,3,5,5,3,2,2,2;В,СВ,СВ,СВ,В,В,В,В,СЗ;9,6,8,13,13,9,8,7,6;пасмурно.гроза,ясно,ясно,ясно,ясно,ясно,ясно,ясно,малооблачно;756,761,763,764,763,760,760,761,764;761,763,764,765,764,763,761,763,767;80,77,69,50,49,54,58,59,77;3,4,4,4,4,5,4,4,4;100,98,94,89,82,74,65,56,45;-1,-1,-1,-1,-1,-1,-1,-1,-1;2020-10-01;Краснодарский край;Краснодар;сом;11,11,11,11,5,4,4,4,4;11,11,11,11,5,4,4,4,4
13,14,15,15,14,13,13,16,14;23,23,23,23,24,25,28,25,22;2,3,5,5,3,2,2,2,1;СВ,СВ,СВ,В,В,В,В,СЗ,С;6,8,13,13,9,8,7,6,9;ясно,ясно,ясно,ясно,ясно,ясно,ясно,малооблачно,облачно.небольшой дождь;761,763,764,763,760,760,761,764,767;763,764,765,764,763,761,763,767,767;77,69,50,49,54,58,59,77,80;4,4,4,4,5,4,4,4,0;98,94,89,82,74,65,56,45,35;-1,-1,-1,-1,-1,-1,-1,-1,-1;2020-10-02;Краснодарский край;Краснодар;сом;11,11,11,5,4,4,4,4,4;11,11,11,5,4,4,4,4,4
16,13,14,15,15,14,13,13,16;20,23,23,23,23,24,25,28,25;2,2,3,5,5,3,2,2,2;В,СВ,СВ,СВ,В,В,В,В,СЗ;9,6,8,13,13,9,8,7,6;пасмурно.гроза,ясно,ясно,ясно,ясно,ясно,ясно,ясно,малооблачно;756,761,763,764,763,760,760,761,764;761,763,764,765,764,763,761,763,767;80,77,69,50,49,54,58,59,77;3,4,4,4,4,5,4,4,4;100,98,94,89,82,74,65,56,45;-1,-1,-1,-1,-1,-1,-1,-1,-1;2020-10-01;Краснодарский край;Краснодар;голавль;11,11,11,11,5,4,4,4,4;11,11,11,11,5,4,4,4,4
13,14,15,15,14,13,13,16,14;23,23,23,23,24,25,28,25,22;2,3,5,5,3,2,2,2,1;СВ,СВ,СВ,В,В,В,В,СЗ,С;6,8,13,13,9,8,7,6,9;ясно,ясно,ясно,ясно,ясно,ясно,ясно,малооблачно,облачно.небольшой дождь;761,763,764,763,760,760,761,764,767;763,764,765,764,763,761,763,767,767;77,69,50,49,54,58,59,77,80;4,4,4,4,5,4,4,4,0;98,94,89,82,74,65,56,45,35;-1,-1,-1,-1,-1,-1,-1,-1,-1;2020-10-02;Краснодарский край;Краснодар;голавль;11,11,11,5,4,4,4,4,4;11,11,11,5,4,4,4,4,4
16,13,14,15,15,14,13,13,16;20,23,23,23,23,24,25,28,25;2,2,3,5,5,3,2,2,2;В,СВ,СВ,СВ,В,В,В,В,СЗ;9,6,8,13,13,9,8,7,6;пасмурно.гроза,ясно,ясно,ясно,ясно,ясно,ясно,ясно,малооблачно;756,761,763,764,763,760,760,761,764;761,763,764,765,764,763,761,763,767;80,77,69,50,49,54,58,59,77;3,4,4,4,4,5,4,4,4;100,98,94,89,82,74,65,56,45;-1,-1,-1,-1,-1,-1,-1,-1,-1;2020-10-01;Краснодарский край;Краснодар;язь;11,11,11,11,5,4,4,4,4;11,11,11,11,5,4,4,4,4
13,14,15,15,14,13,13,16,14;23,23,23,23,24,25,28,25,22;2,3,5,5,3,2,2,2,1;СВ,СВ,СВ,В,В,В,В,СЗ,С;6,8,13,13,9,8,7,6,9;ясно,ясно,ясно,ясно,ясно,ясно,ясно,малооблачно,облачно.небольшой дождь;761,763,764,763,760,760,761,764,767;763,764,765,764,763,761,763,767,767;77,69,50,49,54,58,59,77,80;4,4,4,4,5,4,4,4,0;98,94,89,82,74,65,56,45,35;-1,-1,-1,-1,-1,-1,-1,-1,-1;2020-10-02;Краснодарский край;Краснодар;язь;11,11,11,5,4,4,4,4,4;11,11,11,5,4,4,4,4,4
