temperature_min;temperature_mean;temperature_max;wind_mean;wind_direction;gust_max;phenomenon;pressure_min;pressure_max;humidity_mean;uv_index_mean;moon;moon_direction;date;areal;city;fish;prob_min;prob_max
[15, 13, 14, 13, 13, 13, 16, 15, 15];[17.375, 14.625, 15.875, 15.875, 17, 18, 19.25, 18.625, 18.375];[21, 17, 18, 18, 21, 23, 22, 23, 22];[2.625, 3.625, 3.5, 2.25, 2.5, 2.25, 2.125, 2.125, 1.625];['ЮВ', 'ЮЗ', 'З', 'СЗ', 'СЗ', 'СЗ', 'СЗ', 'СЗ', 'С'];[14, 10, 10, 9, 8, 8, 7, 7, 6];"[""['пасмурно', 'дождь']"", ""['пасмурно', 'дождь']"", ""['пасмурно', 'небольшой дождь']"", ""['пасмурно', 'дождь', 'гроза']"", ""['малооблачно', 'небольшой дождь']"", ""['ясно']"", ""['облачно']"", ""['пасмурно', 'небольшой дождь', 'гроза']"", ""['облачно', 'небольшой дождь', 'гроза']""]";[732, 732, 737, 742, 745, 742, 740, 739, 735];[734, 737, 742, 744, 746, 744, 742, 740, 739];[0.84, 0.87875, 0.84125, 0.84, 0.77875, 0.6975, 0.71875, 0.7825, 0.72125];[1.375, 1.125, 1.125, 1.125, 1.375, 1.875, 1.375, 1.375, 1.375];[0.27, 0.19, 0.12, 0.06, 0.02, 0, 0.01, 0.04, 0.1];[-1, -1, -1, -1, -1, 0, 1, 1, 1];2020-07-15;Московская область;Сергиев Посад;чехонь;[0.52, 0.44, 0.41, 0.41, 0.49, 0.51, 0.51, 0.53, 0.52];[0.72, 0.58, 0.51, 0.53, 0.54, 0.56, 0.55, 0.57, 0.57]
[13, 14, 13, 13, 13, 16, 15, 15, 14];[14.625, 15.875, 15.875, 17, 18, 19.25, 18.625, 18.375, 14.75];[17, 18, 18, 21, 23, 22, 23, 22, 16];[3.625, 3.5, 2.25, 2.5, 2.25, 2.125, 2.125, 1.625, 4.375];['ЮЗ', 'З', 'СЗ', 'СЗ', 'СЗ', 'СЗ', 'СЗ', 'С', 'З'];[10, 10, 9, 8, 8, 7, 7, 6, 13];"[""['пасмурно', 'дождь']"", ""['пасмурно', 'небольшой дождь']"", ""['пасмурно', 'дождь', 'гроза']"", ""['малооблачно', 'небольшой дождь']"", ""['ясно']"", ""['облачно']"", ""['пасмурно', 'небольшой дождь', 'гроза']"", ""['облачно', 'небольшой дождь', 'гроза']"", ""['пасмурно', 'дождь', 'гроза']""]";[732, 737, 742, 745, 742, 740, 739, 735, 734];[737, 742, 744, 746, 744, 742, 740, 739, 737];[0.87875, 0.84125, 0.84, 0.77875, 0.6975, 0.71875, 0.7825, 0.72125, 0.8];[1.125, 1.125, 1.125, 1.375, 1.875, 1.375, 1.375, 1.375, 0.5];[0.19, 0.12, 0.06, 0.02, 0, 0.01, 0.04, 0.1, 0.18];[-1, -1, -1, -1, 0, 1, 1, 1, 1];2020-07-16;Московская область;Сергиев Посад;чехонь;[0.44, 0.41, 0.41, 0.49, 0.51, 0.51, 0.53, 0.52, 0.52];[0.58, 0.51, 0.53, 0.54, 0.56, 0.55, 0.57, 0.57, 0.62]
[15, 13, 14, 13, 13, 13, 16, 15, 15];[17.375, 14.625, 15.875, 15.875, 17, 18, 19.25, 18.625, 18.375];[21, 17, 18, 18, 21, 23, 22, 23, 22];[2.625, 3.625, 3.5, 2.25, 2.5, 2.25, 2.125, 2.125, 1.625];['ЮВ', 'ЮЗ', 'З', 'СЗ', 'СЗ', 'СЗ', 'СЗ', 'СЗ', 'С'];[14, 10, 10, 9, 8, 8, 7, 7, 6];"[""['пасмурно', 'дождь']"", ""['пасмурно', 'дождь']"", ""['пасмурно', 'небольшой дождь']"", ""['пасмурно', 'дождь', 'гроза']"", ""['малооблачно', 'небольшой дождь']"", ""['ясно']"", ""['облачно']"", ""['пасмурно', 'небольшой дождь', 'гроза']"", ""['облачно', 'небольшой дождь', 'гроза']""]";[732, 732, 737, 742, 745, 742, 740, 739, 735];[734, 737, 742, 744, 746, 744, 742, 740, 739];[0.84, 0.87875, 0.84125, 0.84, 0.77875, 0.6975, 0.71875, 0.7825, 0.72125];[1.375, 1.125, 1.125, 1.125, 1.375, 1.875, 1.375, 1.375, 1.375];[0.27, 0.19, 0.12, 0.06, 0.02, 0, 0.01, 0.04, 0.1];[-1, -1, -1, -1, -1, 0, 1, 1, 1];2020-07-15;Московская область;Сергиев Посад;сом;[0.44, 0.43, 0.39, 0.41, 0.48, 0.46, 0.45, 0.46, 0.47];[0.69, 0.58, 0.47, 0.51, 0.53, 0.51, 0.49, 0.52, 0.56]
[13, 14, 13, 13, 13, 16, 15, 15, 14];[14.625, 15.875, 15.875, 17, 18, 19.25, 18.625, 18.375, 14.75];[17, 18, 18, 21, 23, 22, 23, 22, 16];[3.625, 3.5, 2.25, 2.5, 2.25, 2.125, 2.125, 1.625, 4.375];['ЮЗ', 'З', 'СЗ', 'СЗ', 'СЗ', 'СЗ', 'СЗ', 'С', 'З'];[10, 10, 9, 8, 8, 7, 7, 6, 13];"[""['пасмурно', 'дождь']"", ""['пасмурно', 'небольшой дождь']"", ""['пасмурно', 'дождь', 'гроза']"", ""['малооблачно', 'небольшой дождь']"", ""['ясно']"", ""['облачно']"", ""['пасмурно', 'небольшой дождь', 'гроза']"", ""['облачно', 'небольшой дождь', 'гроза']"", ""['пасмурно', 'дождь', 'гроза']""]";[732, 737, 742, 745, 742, 740, 739, 735, 734];[737, 742, 744, 746, 744, 742, 740, 739, 737];[0.87875, 0.84125, 0.84, 0.77875, 0.6975, 0.71875, 0.7825, 0.72125, 0.8];[1.125, 1.125, 1.125, 1.375, 1.875, 1.375, 1.375, 1.375, 0.5];[0.19, 0.12, 0.06, 0.02, 0, 0.01, 0.04, 0.1, 0.18];[-1, -1, -1, -1, 0, 1, 1, 1, 1];2020-07-16;Московская область;Сергиев Посад;сом;[0.43, 0.39, 0.41, 0.48, 0.46, 0.45, 0.46, 0.47, 0.38];[0.58, 0.47, 0.51, 0.53, 0.51, 0.49, 0.52, 0.56, 0.58]
[15, 13, 14, 13, 13, 13, 16, 15, 15];[17.375, 14.625, 15.875, 15.875, 17, 18, 19.25, 18.625, 18.375];[21, 17, 18, 18, 21, 23, 22, 23, 22];[2.625, 3.625, 3.5, 2.25, 2.5, 2.25, 2.125, 2.125, 1.625];['ЮВ', 'ЮЗ', 'З', 'СЗ', 'СЗ', 'СЗ', 'СЗ', 'СЗ', 'С'];[14, 10, 10, 9, 8, 8, 7, 7, 6];"[""['пасмурно', 'дождь']"", ""['пасмурно', 'дождь']"", ""['пасмурно', 'небольшой дождь']"", ""['пасмурно', 'дождь', 'гроза']"", ""['малооблачно', 'небольшой дождь']"", ""['ясно']"", ""['облачно']"", ""['пасмурно', 'небольшой дождь', 'гроза']"", ""['облачно', 'небольшой дождь', 'гроза']""]";[732, 732, 737, 742, 745, 742, 740, 739, 735];[734, 737, 742, 744, 746, 744, 742, 740, 739];[0.84, 0.87875, 0.84125, 0.84, 0.77875, 0.6975, 0.71875, 0.7825, 0.72125];[1.375, 1.125, 1.125, 1.125, 1.375, 1.875, 1.375, 1.375, 1.375];[0.27, 0.19, 0.12, 0.06, 0.02, 0, 0.01, 0.04, 0.1];[-1, -1, -1, -1, -1, 0, 1, 1, 1];2020-07-15;Московская область;Сергиев Посад;голавль;[0.46, 0.49, 0.51, 0.53, 0.56, 0.55, 0.56, 0.55, 0.53];[0.76, 0.67, 0.57, 0.61, 0.63, 0.63, 0.6, 0.59, 0.62]
[13, 14, 13, 13, 13, 16, 15, 15, 14];[14.625, 15.875, 15.875, 17, 18, 19.25, 18.625, 18.375, 14.75];[17, 18, 18, 21, 23, 22, 23, 22, 16];[3.625, 3.5, 2.25, 2.5, 2.25, 2.125, 2.125, 1.625, 4.375];['ЮЗ', 'З', 'СЗ', 'СЗ', 'СЗ', 'СЗ', 'СЗ', 'С', 'З'];[10, 10, 9, 8, 8, 7, 7, 6, 13];"[""['пасмурно', 'дождь']"", ""['пасмурно', 'небольшой дождь']"", ""['пасмурно', 'дождь', 'гроза']"", ""['малооблачно', 'небольшой дождь']"", ""['ясно']"", ""['облачно']"", ""['пасмурно', 'небольшой дождь', 'гроза']"", ""['облачно', 'небольшой дождь', 'гроза']"", ""['пасмурно', 'дождь', 'гроза']""]";[732, 737, 742, 745, 742, 740, 739, 735, 734];[737, 742, 744, 746, 744, 742, 740, 739, 737];[0.87875, 0.84125, 0.84, 0.77875, 0.6975, 0.71875, 0.7825, 0.72125, 0.8];[1.125, 1.125, 1.125, 1.375, 1.875, 1.375, 1.375, 1.375, 0.5];[0.19, 0.12, 0.06, 0.02, 0, 0.01, 0.04, 0.1, 0.18];[-1, -1, -1, -1, 0, 1, 1, 1, 1];2020-07-16;Московская область;Сергиев Посад;голавль;[0.49, 0.51, 0.53, 0.56, 0.55, 0.56, 0.55, 0.53, 0.42];[0.67, 0.57, 0.61, 0.63, 0.63, 0.6, 0.59, 0.62, 0.65]
[15, 13, 14, 13, 13, 13, 16, 15, 15];[17.375, 14.625, 15.875, 15.875, 17, 18, 19.25, 18.625, 18.375];[21, 17, 18, 18, 21, 23, 22, 23, 22];[2.625, 3.625, 3.5, 2.25, 2.5, 2.25, 2.125, 2.125, 1.625];['ЮВ', 'ЮЗ', 'З', 'СЗ', 'СЗ', 'СЗ', 'СЗ', 'СЗ', 'С'];[14, 10, 10, 9, 8, 8, 7, 7, 6];"[""['пасмурно', 'дождь']"", ""['пасмурно', 'дождь']"", ""['пасмурно', 'небольшой дождь']"", ""['пасмурно', 'дождь', 'гроза']"", ""['малооблачно', 'небольшой дождь']"", ""['ясно']"", ""['облачно']"", ""['пасмурно', 'небольшой дождь', 'гроза']"", ""['облачно', 'небольшой дождь', 'гроза']""]";[732, 732, 737, 742, 745, 742, 740, 739, 735];[734, 737, 742, 744, 746, 744, 742, 740, 739];[0.84, 0.87875, 0.84125, 0.84, 0.77875, 0.6975, 0.71875, 0.7825, 0.72125];[1.375, 1.125, 1.125, 1.125, 1.375, 1.875, 1.375, 1.375, 1.375];[0.27, 0.19, 0.12, 0.06, 0.02, 0, 0.01, 0.04, 0.1];[-1, -1, -1, -1, -1, 0, 1, 1, 1];2020-07-15;Московская область;Сергиев Посад;язь;[0.47, 0.47, 0.47, 0.52, 0.54, 0.53, 0.5, 0.54, 0.52];[0.7, 0.63, 0.54, 0.59, 0.58, 0.58, 0.57, 0.58, 0.63]
[13, 14, 13, 13, 13, 16, 15, 15, 14];[14.625, 15.875, 15.875, 17, 18, 19.25, 18.625, 18.375, 14.75];[17, 18, 18, 21, 23, 22, 23, 22, 16];[3.625, 3.5, 2.25, 2.5, 2.25, 2.125, 2.125, 1.625, 4.375];['ЮЗ', 'З', 'СЗ', 'СЗ', 'СЗ', 'СЗ', 'СЗ', 'С', 'З'];[10, 10, 9, 8, 8, 7, 7, 6, 13];"[""['пасмурно', 'дождь']"", ""['пасмурно', 'небольшой дождь']"", ""['пасмурно', 'дождь', 'гроза']"", ""['малооблачно', 'небольшой дождь']"", ""['ясно']"", ""['облачно']"", ""['пасмурно', 'небольшой дождь', 'гроза']"", ""['облачно', 'небольшой дождь', 'гроза']"", ""['пасмурно', 'дождь', 'гроза']""]";[732, 737, 742, 745, 742, 740, 739, 735, 734];[737, 742, 744, 746, 744, 742, 740, 739, 737];[0.87875, 0.84125, 0.84, 0.77875, 0.6975, 0.71875, 0.7825, 0.72125, 0.8];[1.125, 1.125, 1.125, 1.375, 1.875, 1.375, 1.375, 1.375, 0.5];[0.19, 0.12, 0.06, 0.02, 0, 0.01, 0.04, 0.1, 0.18];[-1, -1, -1, -1, 0, 1, 1, 1, 1];2020-07-16;Московская область;Сергиев Посад;язь;[0.47, 0.47, 0.52, 0.54, 0.53, 0.5, 0.54, 0.52, 0.49];[0.63, 0.54, 0.59, 0.58, 0.58, 0.57, 0.58, 0.63, 0.59]
[15, 13, 14, 13, 13, 13, 16, 15, 15];[17.375, 14.625, 15.875, 15.875, 17, 18, 19.25, 18.625, 18.375];[21, 17, 18, 18, 21, 23, 22, 23, 22];[2.625, 3.625, 3.5, 2.25, 2.5, 2.25, 2.125, 2.125, 1.625];['ЮВ', 'ЮЗ', 'З', 'СЗ', 'СЗ', 'СЗ', 'СЗ', 'СЗ', 'С'];[14, 10, 10, 9, 8, 8, 7, 7, 6];"[""['пасмурно', 'дождь']"", ""['пасмурно', 'дождь']"", ""['пасмурно', 'небольшой дождь']"", ""['пасмурно', 'дождь', 'гроза']"", ""['малооблачно', 'небольшой дождь']"", ""['ясно']"", ""['облачно']"", ""['пасмурно', 'небольшой дождь', 'гроза']"", ""['облачно', 'небольшой дождь', 'гроза']""]";[732, 732, 737, 742, 745, 742, 740, 739, 735];[734, 737, 742, 744, 746, 744, 742, 740, 739];[0.84, 0.87875, 0.84125, 0.84, 0.77875, 0.6975, 0.71875, 0.7825, 0.72125];[1.375, 1.125, 1.125, 1.125, 1.375, 1.875, 1.375, 1.375, 1.375];[0.27, 0.19, 0.12, 0.06, 0.02, 0, 0.01, 0.04, 0.1];[-1, -1, -1, -1, -1, 0, 1, 1, 1];2020-07-15;Московская область;Сергиев Посад;карп;[0.45, 0.48, 0.47, 0.42, 0.41, 0.38, 0.41, 0.41, 0.44];[0.68, 0.64, 0.51, 0.48, 0.49, 0.52, 0.49, 0.52, 0.56]
[13, 14, 13, 13, 13, 16, 15, 15, 14];[14.625, 15.875, 15.875, 17, 18, 19.25, 18.625, 18.375, 14.75];[17, 18, 18, 21, 23, 22, 23, 22, 16];[3.625, 3.5, 2.25, 2.5, 2.25, 2.125, 2.125, 1.625, 4.375];['ЮЗ', 'З', 'СЗ', 'СЗ', 'СЗ', 'СЗ', 'СЗ', 'С', 'З'];[10, 10, 9, 8, 8, 7, 7, 6, 13];"[""['пасмурно', 'дождь']"", ""['пасмурно', 'небольшой дождь']"", ""['пасмурно', 'дождь', 'гроза']"", ""['малооблачно', 'небольшой дождь']"", ""['ясно']"", ""['облачно']"", ""['пасмурно', 'небольшой дождь', 'гроза']"", ""['облачно', 'небольшой дождь', 'гроза']"", ""['пасмурно', 'дождь', 'гроза']""]";[732, 737, 742, 745, 742, 740, 739, 735, 734];[737, 742, 744, 746, 744, 742, 740, 739, 737];[0.87875, 0.84125, 0.84, 0.77875, 0.6975, 0.71875, 0.7825, 0.72125, 0.8];[1.125, 1.125, 1.125, 1.375, 1.875, 1.375, 1.375, 1.375, 0.5];[0.19, 0.12, 0.06, 0.02, 0, 0.01, 0.04, 0.1, 0.18];[-1, -1, -1, -1, 0, 1, 1, 1, 1];2020-07-16;Московская область;Сергиев Посад;карп;[0.48, 0.47, 0.42, 0.41, 0.38, 0.41, 0.41, 0.44, 0.46];[0.64, 0.51, 0.48, 0.49, 0.52, 0.49, 0.52, 0.56, 0.53]
[15, 13, 14, 13, 13, 13, 16, 15, 15];[17.375, 14.625, 15.875, 15.875, 17, 18, 19.25, 18.625, 18.375];[21, 17, 18, 18, 21, 23, 22, 23, 22];[2.625, 3.625, 3.5, 2.25, 2.5, 2.25, 2.125, 2.125, 1.625];['ЮВ', 'ЮЗ', 'З', 'СЗ', 'СЗ', 'СЗ', 'СЗ', 'СЗ', 'С'];[14, 10, 10, 9, 8, 8, 7, 7, 6];"[""['пасмурно', 'дождь']"", ""['пасмурно', 'дождь']"", ""['пасмурно', 'небольшой дождь']"", ""['пасмурно', 'дождь', 'гроза']"", ""['малооблачно', 'небольшой дождь']"", ""['ясно']"", ""['облачно']"", ""['пасмурно', 'небольшой дождь', 'гроза']"", ""['облачно', 'небольшой дождь', 'гроза']""]";[732, 732, 737, 742, 745, 742, 740, 739, 735];[734, 737, 742, 744, 746, 744, 742, 740, 739];[0.84, 0.87875, 0.84125, 0.84, 0.77875, 0.6975, 0.71875, 0.7825, 0.72125];[1.375, 1.125, 1.125, 1.125, 1.375, 1.875, 1.375, 1.375, 1.375];[0.27, 0.19, 0.12, 0.06, 0.02, 0, 0.01, 0.04, 0.1];[-1, -1, -1, -1, -1, 0, 1, 1, 1];2020-07-15;Московская область;Сергиев Посад;жерех;[0.46, 0.53, 0.41, 0.45, 0.42, 0.41, 0.42, 0.39, 0.4];[0.69, 0.63, 0.51, 0.49, 0.49, 0.47, 0.45, 0.46, 0.5]
[13, 14, 13, 13, 13, 16, 15, 15, 14];[14.625, 15.875, 15.875, 17, 18, 19.25, 18.625, 18.375, 14.75];[17, 18, 18, 21, 23, 22, 23, 22, 16];[3.625, 3.5, 2.25, 2.5, 2.25, 2.125, 2.125, 1.625, 4.375];['ЮЗ', 'З', 'СЗ', 'СЗ', 'СЗ', 'СЗ', 'СЗ', 'С', 'З'];[10, 10, 9, 8, 8, 7, 7, 6, 13];"[""['пасмурно', 'дождь']"", ""['пасмурно', 'небольшой дождь']"", ""['пасмурно', 'дождь', 'гроза']"", ""['малооблачно', 'небольшой дождь']"", ""['ясно']"", ""['облачно']"", ""['пасмурно', 'небольшой дождь', 'гроза']"", ""['облачно', 'небольшой дождь', 'гроза']"", ""['пасмурно', 'дождь', 'гроза']""]";[732, 737, 742, 745, 742, 740, 739, 735, 734];[737, 742, 744, 746, 744, 742, 740, 739, 737];[0.87875, 0.84125, 0.84, 0.77875, 0.6975, 0.71875, 0.7825, 0.72125, 0.8];[1.125, 1.125, 1.125, 1.375, 1.875, 1.375, 1.375, 1.375, 0.5];[0.19, 0.12, 0.06, 0.02, 0, 0.01, 0.04, 0.1, 0.18];[-1, -1, -1, -1, 0, 1, 1, 1, 1];2020-07-16;Московская область;Сергиев Посад;жерех;[0.53, 0.41, 0.45, 0.42, 0.41, 0.42, 0.39, 0.4, 0.38];[0.63, 0.51, 0.49, 0.49, 0.47, 0.45, 0.46, 0.5, 0.48]
[15, 13, 14, 13, 13, 13, 16, 15, 15];[17.375, 14.625, 15.875, 15.875, 17, 18, 19.25, 18.625, 18.375];[21, 17, 18, 18, 21, 23, 22, 23, 22];[2.625, 3.625, 3.5, 2.25, 2.5, 2.25, 2.125, 2.125, 1.625];['ЮВ', 'ЮЗ', 'З', 'СЗ', 'СЗ', 'СЗ', 'СЗ', 'СЗ', 'С'];[14, 10, 10, 9, 8, 8, 7, 7, 6];"[""['пасмурно', 'дождь']"", ""['пасмурно', 'дождь']"", ""['пасмурно', 'небольшой дождь']"", ""['пасмурно', 'дождь', 'гроза']"", ""['малооблачно', 'небольшой дождь']"", ""['ясно']"", ""['облачно']"", ""['пасмурно', 'небольшой дождь', 'гроза']"", ""['облачно', 'небольшой дождь', 'гроза']""]";[732, 732, 737, 742, 745, 742, 740, 739, 735];[734, 737, 742, 744, 746, 744, 742, 740, 739];[0.84, 0.87875, 0.84125, 0.84, 0.77875, 0.6975, 0.71875, 0.7825, 0.72125];[1.375, 1.125, 1.125, 1.125, 1.375, 1.875, 1.375, 1.375, 1.375];[0.27, 0.19, 0.12, 0.06, 0.02, 0, 0.01, 0.04, 0.1];[-1, -1, -1, -1, -1, 0, 1, 1, 1];2020-07-15;Московская область;Сергиев Посад;лещ;[0.52, 0.42, 0.37, 0.43, 0.4, 0.43, 0.42, 0.41, 0.41];[0.7, 0.65, 0.44, 0.5, 0.48, 0.47, 0.46, 0.48, 0.48]
[13, 14, 13, 13, 13, 16, 15, 15, 14];[14.625, 15.875, 15.875, 17, 18, 19.25, 18.625, 18.375, 14.75];[17, 18, 18, 21, 23, 22, 23, 22, 16];[3.625, 3.5, 2.25, 2.5, 2.25, 2.125, 2.125, 1.625, 4.375];['ЮЗ', 'З', 'СЗ', 'СЗ', 'СЗ', 'СЗ', 'СЗ', 'С', 'З'];[10, 10, 9, 8, 8, 7, 7, 6, 13];"[""['пасмурно', 'дождь']"", ""['пасмурно', 'небольшой дождь']"", ""['пасмурно', 'дождь', 'гроза']"", ""['малооблачно', 'небольшой дождь']"", ""['ясно']"", ""['облачно']"", ""['пасмурно', 'небольшой дождь', 'гроза']"", ""['облачно', 'небольшой дождь', 'гроза']"", ""['пасмурно', 'дождь', 'гроза']""]";[732, 737, 742, 745, 742, 740, 739, 735, 734];[737, 742, 744, 746, 744, 742, 740, 739, 737];[0.87875, 0.84125, 0.84, 0.77875, 0.6975, 0.71875, 0.7825, 0.72125, 0.8];[1.125, 1.125, 1.125, 1.375, 1.875, 1.375, 1.375, 1.375, 0.5];[0.19, 0.12, 0.06, 0.02, 0, 0.01, 0.04, 0.1, 0.18];[-1, -1, -1, -1, 0, 1, 1, 1, 1];2020-07-16;Московская область;Сергиев Посад;лещ;[0.42, 0.37, 0.43, 0.4, 0.43, 0.42, 0.41, 0.41, 0.36];[0.65, 0.44, 0.5, 0.48, 0.47, 0.46, 0.48, 0.48, 0.48]
[15, 13, 14, 13, 13, 13, 16, 15, 15];[17.375, 14.625, 15.875, 15.875, 17, 18, 19.25, 18.625, 18.375];[21, 17, 18, 18, 21, 23, 22, 23, 22];[2.625, 3.625, 3.5, 2.25, 2.5, 2.25, 2.125, 2.125, 1.625];['ЮВ', 'ЮЗ', 'З', 'СЗ', 'СЗ', 'СЗ', 'СЗ', 'СЗ', 'С'];[14, 10, 10, 9, 8, 8, 7, 7, 6];"[""['пасмурно', 'дождь']"", ""['пасмурно', 'дождь']"", ""['пасмурно', 'небольшой дождь']"", ""['пасмурно', 'дождь', 'гроза']"", ""['малооблачно', 'небольшой дождь']"", ""['ясно']"", ""['облачно']"", ""['пасмурно', 'небольшой дождь', 'гроза']"", ""['облачно', 'небольшой дождь', 'гроза']""]";[732, 732, 737, 742, 745, 742, 740, 739, 735];[734, 737, 742, 744, 746, 744, 742, 740, 739];[0.84, 0.87875, 0.84125, 0.84, 0.77875, 0.6975, 0.71875, 0.7825, 0.72125];[1.375, 1.125, 1.125, 1.125, 1.375, 1.875, 1.375, 1.375, 1.375];[0.27, 0.19, 0.12, 0.06, 0.02, 0, 0.01, 0.04, 0.1];[-1, -1, -1, -1, -1, 0, 1, 1, 1];2020-07-15;Московская область;Сергиев Посад;карась;[0.53, 0.5, 0.52, 0.46, 0.46, 0.45, 0.49, 0.51, 0.5];[0.73, 0.71, 0.56, 0.55, 0.52, 0.53, 0.52, 0.54, 0.61]
[13, 14, 13, 13, 13, 16, 15, 15, 14];[14.625, 15.875, 15.875, 17, 18, 19.25, 18.625, 18.375, 14.75];[17, 18, 18, 21, 23, 22, 23, 22, 16];[3.625, 3.5, 2.25, 2.5, 2.25, 2.125, 2.125, 1.625, 4.375];['ЮЗ', 'З', 'СЗ', 'СЗ', 'СЗ', 'СЗ', 'СЗ', 'С', 'З'];[10, 10, 9, 8, 8, 7, 7, 6, 13];"[""['пасмурно', 'дождь']"", ""['пасмурно', 'небольшой дождь']"", ""['пасмурно', 'дождь', 'гроза']"", ""['малооблачно', 'небольшой дождь']"", ""['ясно']"", ""['облачно']"", ""['пасмурно', 'небольшой дождь', 'гроза']"", ""['облачно', 'небольшой дождь', 'гроза']"", ""['пасмурно', 'дождь', 'гроза']""]";[732, 737, 742, 745, 742, 740, 739, 735, 734];[737, 742, 744, 746, 744, 742, 740, 739, 737];[0.87875, 0.84125, 0.84, 0.77875, 0.6975, 0.71875, 0.7825, 0.72125, 0.8];[1.125, 1.125, 1.125, 1.375, 1.875, 1.375, 1.375, 1.375, 0.5];[0.19, 0.12, 0.06, 0.02, 0, 0.01, 0.04, 0.1, 0.18];[-1, -1, -1, -1, 0, 1, 1, 1, 1];2020-07-16;Московская область;Сергиев Посад;карась;[0.5, 0.52, 0.46, 0.46, 0.45, 0.49, 0.51, 0.5, 0.49];[0.71, 0.56, 0.55, 0.52, 0.53, 0.52, 0.54, 0.61, 0.61]
[15, 13, 14, 13, 13, 13, 16, 15, 15];[17.375, 14.625, 15.875, 15.875, 17, 18, 19.25, 18.625, 18.375];[21, 17, 18, 18, 21, 23, 22, 23, 22];[2.625, 3.625, 3.5, 2.25, 2.5, 2.25, 2.125, 2.125, 1.625];['ЮВ', 'ЮЗ', 'З', 'СЗ', 'СЗ', 'СЗ', 'СЗ', 'СЗ', 'С'];[14, 10, 10, 9, 8, 8, 7, 7, 6];"[""['пасмурно', 'дождь']"", ""['пасмурно', 'дождь']"", ""['пасмурно', 'небольшой дождь']"", ""['пасмурно', 'дождь', 'гроза']"", ""['малооблачно', 'небольшой дождь']"", ""['ясно']"", ""['облачно']"", ""['пасмурно', 'небольшой дождь', 'гроза']"", ""['облачно', 'небольшой дождь', 'гроза']""]";[732, 732, 737, 742, 745, 742, 740, 739, 735];[734, 737, 742, 744, 746, 744, 742, 740, 739];[0.84, 0.87875, 0.84125, 0.84, 0.77875, 0.6975, 0.71875, 0.7825, 0.72125];[1.375, 1.125, 1.125, 1.125, 1.375, 1.875, 1.375, 1.375, 1.375];[0.27, 0.19, 0.12, 0.06, 0.02, 0, 0.01, 0.04, 0.1];[-1, -1, -1, -1, -1, 0, 1, 1, 1];2020-07-15;Московская область;Сергиев Посад;линь;[0.6, 0.44, 0.43, 0.46, 0.49, 0.5, 0.51, 0.49, 0.48];[0.82, 0.72, 0.57, 0.53, 0.54, 0.56, 0.55, 0.6, 0.55]
[13, 14, 13, 13, 13, 16, 15, 15, 14];[14.625, 15.875, 15.875, 17, 18, 19.25, 18.625, 18.375, 14.75];[17, 18, 18, 21, 23, 22, 23, 22, 16];[3.625, 3.5, 2.25, 2.5, 2.25, 2.125, 2.125, 1.625, 4.375];['ЮЗ', 'З', 'СЗ', 'СЗ', 'СЗ', 'СЗ', 'СЗ', 'С', 'З'];[10, 10, 9, 8, 8, 7, 7, 6, 13];"[""['пасмурно', 'дождь']"", ""['пасмурно', 'небольшой дождь']"", ""['пасмурно', 'дождь', 'гроза']"", ""['малооблачно', 'небольшой дождь']"", ""['ясно']"", ""['облачно']"", ""['пасмурно', 'небольшой дождь', 'гроза']"", ""['облачно', 'небольшой дождь', 'гроза']"", ""['пасмурно', 'дождь', 'гроза']""]";[732, 737, 742, 745, 742, 740, 739, 735, 734];[737, 742, 744, 746, 744, 742, 740, 739, 737];[0.87875, 0.84125, 0.84, 0.77875, 0.6975, 0.71875, 0.7825, 0.72125, 0.8];[1.125, 1.125, 1.125, 1.375, 1.875, 1.375, 1.375, 1.375, 0.5];[0.19, 0.12, 0.06, 0.02, 0, 0.01, 0.04, 0.1, 0.18];[-1, -1, -1, -1, 0, 1, 1, 1, 1];2020-07-16;Московская область;Сергиев Посад;линь;[0.44, 0.43, 0.46, 0.49, 0.5, 0.51, 0.49, 0.48, 0.48];[0.72, 0.57, 0.53, 0.54, 0.56, 0.55, 0.6, 0.55, 0.58]
